# mlkem-gpu-sec genmatrix isolation timing traces
# variant: Kyber-1024  k=4
# class: 1 (rho1, fixed 32-byte seed, no decaps context)
# n_traces: 100000
# unit: microseconds (elapsed_us)
trace_id,kernel_name,elapsed_us
0,generate_at,43.008
1,generate_at,27.648
2,generate_at,23.552
3,generate_at,28.672
4,generate_at,21.376
5,generate_at,28.672
6,generate_at,21.376
7,generate_at,20.480
8,generate_at,28.672
9,generate_at,24.480
10,generate_at,23.552
11,generate_at,24.576
12,generate_at,27.648
13,generate_at,20.480
14,generate_at,20.480
15,generate_at,28.448
16,generate_at,20.480
17,generate_at,28.672
18,generate_at,20.480
19,generate_at,20.480
20,generate_at,32.768
21,generate_at,20.480
22,generate_at,28.672
23,generate_at,20.480
24,generate_at,29.600
25,generate_at,31.744
26,generate_at,23.552
27,generate_at,28.672
28,generate_at,23.552
29,generate_at,23.552
30,generate_at,33.792
31,generate_at,32.576
32,generate_at,24.512
33,generate_at,29.504
34,generate_at,27.648
35,generate_at,23.552
36,generate_at,23.552
37,generate_at,23.552
38,generate_at,24.384
39,generate_at,23.552
40,generate_at,29.696
41,generate_at,23.552
42,generate_at,28.672
43,generate_at,22.528
44,generate_at,28.672
45,generate_at,24.448
46,generate_at,23.552
47,generate_at,20.480
48,generate_at,28.672
49,generate_at,23.552
50,generate_at,23.552
51,generate_at,23.552
52,generate_at,24.576
53,generate_at,24.576
54,generate_at,24.576
55,generate_at,24.416
56,generate_at,24.576
57,generate_at,24.576
58,generate_at,24.448
59,generate_at,24.544
60,generate_at,24.576
61,generate_at,93.184
62,generate_at,24.576
63,generate_at,21.504
64,generate_at,30.720
65,generate_at,20.480
66,generate_at,35.840
67,generate_at,33.792
68,generate_at,21.504
69,generate_at,23.552
70,generate_at,80.896
71,generate_at,21.504
72,generate_at,251.840
73,generate_at,28.672
74,generate_at,28.640
75,generate_at,40.960
76,generate_at,23.552
77,generate_at,40.832
78,generate_at,27.648
79,generate_at,34.816
80,generate_at,61.440
81,generate_at,21.280
82,generate_at,35.840
83,generate_at,28.672
84,generate_at,39.936
85,generate_at,31.744
86,generate_at,32.640
87,generate_at,35.840
88,generate_at,33.632
89,generate_at,28.672
90,generate_at,32.768
91,generate_at,36.864
92,generate_at,78.848
93,generate_at,24.384
94,generate_at,22.528
95,generate_at,30.720
96,generate_at,24.576
97,generate_at,24.576
98,generate_at,24.544
99,generate_at,24.576
100,generate_at,23.552
101,generate_at,23.552
102,generate_at,40.960
103,generate_at,28.640
104,generate_at,23.552
105,generate_at,27.648
106,generate_at,20.480
107,generate_at,20.480
108,generate_at,20.480
109,generate_at,20.480
110,generate_at,20.480
111,generate_at,20.480
112,generate_at,20.480
113,generate_at,20.480
114,generate_at,20.480
115,generate_at,24.352
116,generate_at,264.192
117,generate_at,21.408
118,generate_at,20.480
119,generate_at,32.768
120,generate_at,27.648
121,generate_at,27.648
122,generate_at,20.480
123,generate_at,20.480
124,generate_at,20.480
125,generate_at,20.480
126,generate_at,20.480
127,generate_at,28.672
128,generate_at,20.480
129,generate_at,21.280
130,generate_at,28.672
131,generate_at,27.648
132,generate_at,20.480
133,generate_at,28.672
134,generate_at,29.504
135,generate_at,21.280
136,generate_at,20.480
137,generate_at,30.720
138,generate_at,29.696
139,generate_at,20.480
140,generate_at,33.600
141,generate_at,24.448
142,generate_at,20.480
143,generate_at,23.552
144,generate_at,23.552
145,generate_at,21.280
146,generate_at,38.912
147,generate_at,31.744
148,generate_at,24.480
149,generate_at,69.632
150,generate_at,23.552
151,generate_at,24.416
152,generate_at,27.648
153,generate_at,27.648
154,generate_at,23.552
155,generate_at,31.616
156,generate_at,21.504
157,generate_at,29.664
158,generate_at,20.480
159,generate_at,20.480
160,generate_at,29.696
161,generate_at,32.768
162,generate_at,24.384
163,generate_at,45.056
164,generate_at,20.384
165,generate_at,20.480
166,generate_at,28.544
167,generate_at,28.608
168,generate_at,20.480
169,generate_at,28.672
170,generate_at,20.448
171,generate_at,20.480
172,generate_at,33.792
173,generate_at,62.528
174,generate_at,23.552
175,generate_at,45.056
176,generate_at,20.320
177,generate_at,28.672
178,generate_at,27.648
179,generate_at,20.480
180,generate_at,28.608
181,generate_at,20.480
182,generate_at,21.280
183,generate_at,20.352
184,generate_at,20.480
185,generate_at,20.480
186,generate_at,20.480
187,generate_at,28.672
188,generate_at,27.648
189,generate_at,20.480
190,generate_at,28.608
191,generate_at,23.552
192,generate_at,29.472
193,generate_at,21.504
194,generate_at,28.672
195,generate_at,20.384
196,generate_at,29.600
197,generate_at,28.672
198,generate_at,28.672
199,generate_at,27.648
200,generate_at,20.480
201,generate_at,27.648
202,generate_at,29.632
203,generate_at,27.648
204,generate_at,22.528
205,generate_at,21.440
206,generate_at,25.600
207,generate_at,29.568
208,generate_at,20.480
209,generate_at,28.672
210,generate_at,23.552
211,generate_at,21.248
212,generate_at,41.984
213,generate_at,20.480
214,generate_at,29.696
215,generate_at,20.480
216,generate_at,28.672
217,generate_at,28.672
218,generate_at,28.672
219,generate_at,28.672
220,generate_at,20.480
