# mlkem-gpu-sec Phase 2 timing traces
# variant: Kyber-1024
# class: 0 (valid)
# n_traces: 100000
# unit: microseconds
timing_us
351.231995
407.552002
407.552002
292.640015
314.368011
516.096008
317.440002
326.656006
272.384003
296.959991
333.664001
398.176025
313.343994
322.559998
312.320007
410.623993
377.855988
292.863983
269.311981
471.040009
668.671997
302.080017
306.080017
316.415985
417.791992
387.071991
317.440002
319.487976
349.152008
340.992004
345.023987
299.008026
467.967987
455.583984
407.552002
350.144012
250.880005
472.063995
1280.000000
303.104004
356.351990
346.112000
333.824005
241.664001
192.512009
204.799988
261.119995
266.239990
293.888000
219.136002
205.824005
212.992004
200.703995
275.456024
199.680008
209.919998
235.520004
174.944000
181.248001
329.727997
338.944000
304.127991
200.703995
197.632004
199.680008
199.680008
196.447998
196.608002
160.735992
232.447998
201.727997
201.727997
1572.864014
346.112000
262.144012
261.119995
300.031982
246.783997
185.184006
240.639999
395.264008
420.863983
225.279999
204.799988
197.632004
309.087982
195.584000
198.655991
200.703995
202.751999
205.824005
215.008011
212.992004
226.112000
207.872009
201.727997
203.776001
217.087997
202.751999
203.776001
185.343994
256.000000
229.376007
215.039993
208.895996
232.447998
277.503998
204.799988
296.959991
209.919998
212.992004
1591.295898
259.071991
266.239990
197.632004
320.511993
309.247986
300.031982
321.536011
311.295990
183.295990
222.207993
248.832001
352.256012
223.072006
204.799988
230.335999
261.119995
233.472000
269.119995
257.919983
174.080002
197.632004
199.680008
280.575989
196.608002
215.008011
192.512009
201.727997
268.256012
187.391998
191.487991
172.031998
200.703995
195.520004
251.872009
245.759995
241.664001
220.159988
196.608002
323.583984
649.151978
201.727997
193.312012
181.248001
186.240005
172.031998
200.703995
179.199997
261.119995
180.223999
174.080002
191.487991
186.367996
202.751999
178.175995
184.320007
178.143997
205.824005
360.447998
261.920013
283.648010
679.935974
414.720001
268.159973
212.992004
204.799988
207.872009
192.512009
188.416000
196.608002
174.944000
299.008026
204.735992
193.535995
227.328003
181.248001
203.776001
281.600006
215.039993
200.703995
237.568008
179.199997
185.184006
254.975998
194.560013
266.239990
288.671997
641.023987
197.567993
179.199997
193.535995
227.199997
263.167999
278.528015
228.223999
209.919998
467.967987
216.064011
239.616013
321.536011
270.335999
271.360016
332.799988
316.415985
436.223999
221.184006
291.839996
185.343994
192.512009
273.407990
260.096008
216.031998
192.512009
220.159988
340.799988
193.408005
299.008026
165.664001
168.960007
299.807983
217.087997
210.944000
199.680008
291.648010
199.680008
178.175995
178.975998
193.312012
262.944000
231.391998
282.623993
519.168030
178.175995
203.647995
190.464005
185.279999
178.175995
567.296021
241.664001
194.560013
266.239990
292.863983
216.064011
236.543991
185.343994
192.512009
328.704010
271.360016
296.959991
232.384003
201.727997
278.528015
339.872009
204.799988
206.783997
185.343994
284.671997
198.655991
313.343994
254.975998
269.311981
354.303986
203.776001
209.919998
186.367996
176.128006
176.128006
310.272003
222.207993
205.727997
188.416000
195.584000
265.216003
318.464020
187.328003
220.159988
210.944000
222.207993
206.751999
187.391998
204.799988
197.632004
442.368011
223.231995
339.967987
274.432007
242.496002
269.311981
188.416000
195.584000
184.320007
199.680008
194.560013
198.496002
183.295990
192.512009
175.104004
286.592010
279.552002
1629.088013
324.608002
263.167999
257.023987
448.511993
564.223999
494.592010
669.695984
391.167999
364.479980
355.328003
331.679993
344.063995
392.192017
318.464020
425.984009
462.848022
370.687988
237.408005
632.831970
232.447998
335.872009
345.088013
348.160004
477.183990
321.536011
289.791992
425.984009
198.655991
192.512009
186.335999
212.992004
198.655991
195.584000
190.464005
191.487991
202.751999
185.343994
203.776001
227.328003
180.223999
472.063995
392.192017
574.464050
436.223999
413.632019
416.640015
370.431976
445.440002
655.359985
276.479980
356.351990
391.167999
379.903992
598.016052
773.119995
401.216003
205.824005
185.343994
183.264008
200.703995
179.199997
183.295990
173.056000
178.175995
193.440002
268.287994
250.880005
317.407990
253.951996
248.832001
263.040009
245.759995
194.560013
187.391998
178.175995
297.984009
355.328003
323.583984
314.368011
251.904007
343.039978
179.199997
217.984009
205.824005
200.703995
203.776001
231.424011
335.615997
274.432007
228.351990
184.320007
194.560013
178.175995
177.151993
174.080002
199.520004
295.935974
175.104004
396.287994
223.231995
315.391998
193.535995
264.191986
243.711990
251.904007
175.104004
196.608002
184.320007
295.712006
254.975998
1424.384033
251.904007
381.951996
425.984009
399.360016
323.583984
605.184021
478.208008
313.311981
325.824005
399.295990
339.967987
346.112000
283.648010
546.815979
599.039978
474.112000
444.415985
474.112000
506.879974
530.432007
801.664001
568.319946
415.744019
395.264008
442.368011
378.880005
515.071960
330.751984
333.824005
