gpu_us,wall_us
598.016052,777.707031
599.039978,778.218750
596.992004,778.648438
599.039978,780.269531
598.016052,777.175781
598.016052,777.285156
597.055969,779.277344
598.016052,778.507812
596.992004,777.515625
597.055969,777.925781
598.016052,780.257812
596.992004,777.785156
598.016052,779.320312
598.016052,778.539062
599.039978,780.652344
598.112000,779.097656
596.992004,778.558594
598.016052,778.484375
599.039978,780.726562
596.992004,778.355469
598.016052,778.355469
598.016052,779.269531
598.016052,780.468750
596.992004,777.804688
599.039978,779.578125
597.087952,777.953125
598.016052,780.167969
598.016052,778.648438
598.016052,778.246094
599.039978,778.566406
598.016052,779.066406
599.039978,779.730469
598.016052,780.128906
598.016052,779.546875
598.016052,779.910156
598.016052,778.585938
599.135986,780.429688
598.016052,779.656250
598.016052,780.453125
598.016052,778.695312
596.992004,778.457031
596.992004,777.656250
597.024048,780.011719
596.992004,777.675781
598.016052,778.835938
596.992004,778.117188
596.992004,778.675781
598.016052,778.933594
598.016052,778.277344
599.039978,779.527344
598.016052,779.898438
596.992004,778.449219
598.016052,778.386719
599.039978,779.218750
596.992004,779.195312
598.016052,777.316406
598.016052,778.656250
596.992004,779.308594
599.039978,779.925781
596.992004,777.375000
598.016052,778.550781
599.039978,779.347656
598.079956,780.210938
598.016052,778.328125
598.016052,779.226562
596.992004,777.906250
598.016052,779.144531
598.016052,777.976562
596.992004,777.742188
598.016052,779.019531
598.016052,779.390625
599.039978,779.226562
598.016052,777.765625
598.016052,777.304688
598.016052,780.078125
599.039978,779.121094
598.016052,779.148438
595.968018,777.613281
599.039978,780.617188
598.016052,778.238281
598.016052,778.488281
598.016052,778.363281
598.016052,779.390625
596.992004,777.664062
598.016052,778.859375
596.992004,777.984375
599.039978,780.789062
598.016052,779.117188
598.016052,777.906250
598.112000,779.800781
598.016052,780.707031
598.016052,778.207031
599.039978,779.718750
599.039978,775.070312
599.039978,781.769531
599.039978,779.558594
596.992004,778.238281
598.016052,779.449219
598.016052,780.570312
599.039978,781.042969
599.039978,778.855469
598.016052,779.078125
599.039978,780.660156
598.016052,778.949219
599.039978,779.457031
599.039978,779.437500
598.016052,778.746094
598.016052,778.437500
598.016052,778.746094
595.968018,762.601562
596.992004,779.890625
598.016052,778.765625
598.016052,779.546875
599.039978,779.429688
598.016052,780.527344
598.016052,778.597656
595.968018,777.855469
598.016052,778.585938
598.016052,780.078125
599.039978,780.058594
598.016052,778.898438
598.016052,778.957031
599.039978,781.332031
598.016052,779.285156
598.016052,778.535156
599.039978,779.851562
598.016052,779.808594
598.016052,778.625000
598.016052,778.605469
598.016052,778.644531
598.016052,780.980469
598.016052,778.546875
598.016052,778.648438
599.039978,779.046875
596.992004,779.417969
596.992004,778.406250
598.016052,778.617188
598.016052,779.218750
596.992004,779.519531
596.992004,778.257812
596.992004,777.894531
598.047974,779.679688
599.039978,780.742188
598.016052,780.359375
596.992004,778.488281
599.039978,779.386719
598.016052,780.066406
598.016052,778.148438
599.039978,780.128906
599.039978,779.597656
599.039978,781.238281
598.016052,778.816406
598.016052,778.359375
598.016052,778.527344
598.016052,779.976562
598.016052,778.636719
596.992004,777.753906
596.992004,777.972656
596.992004,779.320312
598.016052,778.308594
598.016052,777.925781
599.039978,779.667969
598.016052,779.187500
596.992004,777.847656
596.992004,778.113281
599.039978,779.949219
596.992004,779.039062
596.992004,777.789062
596.096008,777.855469
596.992004,776.906250
598.016052,779.535156
598.016052,778.968750
598.016052,778.167969
598.016052,779.199219
598.016052,779.140625
598.016052,779.179688
598.016052,778.558594
598.016052,777.796875
596.992004,779.929688
598.016052,779.187500
596.992004,777.867188
598.016052,779.019531
598.016052,779.507812
598.016052,778.167969
598.016052,779.316406
596.992004,777.253906
596.992004,779.839844
600.063965,779.265625
596.992004,777.726562
598.016052,779.187500
598.016052,780.109375
596.992004,777.824219
596.992004,777.886719
599.039978,779.097656
599.039978,782.152344
599.039978,780.460938
598.016052,779.707031
596.992004,778.558594
598.047974,781.007812
599.039978,778.804688
599.039978,779.867188
597.024048,777.714844
595.968018,778.707031
599.039978,779.347656
599.039978,780.050781
596.992004,778.187500
598.016052,779.117188
598.016052,778.675781
599.039978,778.757812
598.016052,778.554688
598.016052,779.496094
598.016052,780.367188
598.016052,777.816406
598.016052,778.929688
596.992004,779.050781
599.039978,780.410156
600.063965,780.773438
596.992004,778.667969
598.016052,780.453125
595.968018,776.855469
598.016052,778.085938
598.016052,778.617188
599.039978,780.699219
598.016052,778.425781
598.016052,778.917969
598.016052,779.378906
599.039978,781.308594
598.016052,778.476562
599.039978,779.644531
596.992004,778.949219
599.039978,781.792969
596.992004,778.156250
598.016052,777.644531
599.039978,780.019531
596.992004,779.839844
597.055969,778.906250
598.016052,778.843750
598.016052,778.296875
596.992004,779.910156
599.039978,780.070312
598.016052,778.914062
596.992004,778.457031
599.039978,781.050781
596.992004,778.457031
598.016052,779.207031
598.016052,777.492188
598.143982,780.328125
597.151978,778.648438
598.016052,779.117188
596.992004,778.847656
596.992004,778.425781
597.055969,778.945312
599.039978,778.937500
598.016052,777.812500
598.143982,782.312500
596.992004,778.015625
595.968018,776.363281
598.016052,778.816406
598.016052,780.292969
596.992004,779.187500
598.016052,777.773438
599.039978,779.781250
598.016052,780.300781
598.016052,778.746094
598.016052,778.847656
596.992004,777.394531
598.016052,779.937500
598.047974,779.289062
598.016052,778.976562
598.016052,778.589844
599.039978,781.042969
599.039978,778.386719
596.992004,777.714844
598.016052,777.453125
598.016052,780.140625
599.039978,779.738281
599.039978,780.550781
598.016052,778.074219
596.992004,780.269531
596.992004,777.523438
601.088013,781.300781
598.016052,778.898438
598.016052,780.468750
598.016052,778.664062
598.016052,778.585938
598.016052,778.093750
598.016052,779.628906
596.992004,778.503906
599.039978,779.937500
597.151978,778.507812
598.016052,780.589844
599.039978,778.816406
596.992004,777.957031
598.016052,779.648438
598.016052,780.421875
597.055969,758.195312
596.992004,777.425781
598.016052,778.054688
596.992004,778.667969
598.016052,779.007812
599.039978,779.277344
598.016052,778.496094
598.016052,779.718750
596.992004,777.949219
598.016052,778.097656
596.992004,778.105469
596.992004,779.277344
596.992004,778.476562
596.992004,778.238281
598.016052,778.105469
599.039978,780.531250
598.016052,778.574219
598.016052,778.437500
596.992004,778.246094
598.016052,780.046875
599.039978,779.265625
596.992004,778.777344
596.992004,777.765625
598.016052,779.515625
598.016052,778.597656
598.016052,778.917969
597.087952,778.437500
596.992004,779.257812
598.016052,778.859375
598.016052,778.347656
598.016052,778.804688
598.016052,780.359375
599.039978,779.660156
598.016052,778.664062
598.016052,777.375000
598.016052,779.667969
598.016052,778.785156
598.016052,778.675781
598.016052,778.917969
598.016052,780.937500
598.016052,777.945312
598.016052,778.597656
598.016052,777.777344
600.063965,781.339844
599.039978,779.800781
598.016052,780.160156
598.016052,778.625000
598.016052,779.398438
596.992004,778.335938
598.016052,778.519531
598.016052,778.929688
596.992004,778.937500
598.016052,778.406250
598.016052,779.167969
598.016052,779.570312
598.016052,779.285156
598.016052,778.847656
598.016052,778.925781
596.992004,777.566406
599.039978,780.222656
599.039978,779.480469
598.016052,779.464844
596.992004,777.726562
596.992004,779.468750
598.016052,778.687500
598.016052,777.953125
599.039978,779.425781
597.151978,780.210938
599.104004,779.562500
596.992004,778.175781
596.992004,777.777344
598.016052,780.402344
596.992004,777.375000
598.016052,778.886719
599.039978,779.128906
598.016052,780.750000
598.016052,779.531250
597.151978,778.675781
598.016052,779.429688
595.968018,777.636719
596.992004,778.375000
597.119995,777.847656
599.039978,779.000000
596.992004,779.066406
598.016052,778.707031
599.039978,779.769531
598.016052,778.445312
596.992004,779.128906
598.016052,778.015625
598.016052,779.468750
598.016052,778.867188
599.039978,781.281250
596.992004,777.503906
596.992004,777.316406
596.992004,778.546875
596.992004,779.457031
596.992004,777.734375
595.968018,776.503906
598.016052,778.500000
598.016052,780.027344
596.992004,777.535156
599.039978,779.609375
597.119995,778.746094
596.992004,780.500000
596.992004,778.488281
595.968018,776.742188
598.047974,778.636719
598.047974,780.750000
598.016052,778.449219
596.992004,778.644531
596.992004,778.574219
598.016052,780.750000
596.992004,778.687500
596.992004,776.945312
597.151978,778.398438
598.016052,780.390625
596.992004,777.695312
599.039978,779.199219
596.992004,777.574219
598.016052,781.292969
598.016052,778.238281
598.016052,778.816406
598.016052,778.726562
598.016052,779.097656
598.016052,778.285156
599.039978,779.886719
596.992004,778.324219
598.176025,780.937500
598.016052,779.015625
599.039978,779.429688
598.016052,778.875000
598.016052,780.492188
598.016052,779.058594
596.992004,777.695312
598.016052,777.886719
598.016052,780.601562
598.047974,778.636719
599.039978,779.250000
599.039978,779.390625
598.112000,781.414062
599.039978,780.257812
598.016052,778.257812
598.016052,778.085938
598.016052,779.058594
596.992004,778.386719
596.992004,776.914062
599.039978,780.199219
598.016052,780.539062
598.016052,778.355469
598.112000,779.265625
596.992004,778.667969
596.992004,779.179688
598.016052,778.925781
599.039978,779.250000
598.016052,778.324219
599.039978,781.484375
599.039978,779.558594
596.992004,777.937500
596.992004,777.285156
598.016052,779.289062
598.016052,779.417969
596.992004,777.628906
599.135986,780.531250
596.992004,779.257812
598.016052,778.156250
599.168030,779.328125
596.992004,778.476562
596.992004,779.621094
598.016052,778.757812
598.016052,778.656250
596.992004,777.496094
598.016052,780.027344
596.992004,778.304688
596.992004,777.597656
598.016052,777.925781
598.016052,780.351562
599.039978,778.898438
596.992004,778.437500
598.016052,779.445312
597.024048,779.820312
596.992004,778.218750
598.016052,779.496094
596.992004,778.355469
599.039978,780.980469
599.039978,779.648438
598.016052,779.277344
596.992004,761.121094
598.016052,779.136719
598.016052,779.046875
598.016052,779.144531
596.992004,778.125000
599.039978,780.281250
596.992004,778.156250
598.016052,778.367188
599.039978,780.519531
598.016052,779.480469
599.039978,779.898438
599.039978,778.519531
598.016052,780.011719
600.063965,782.414062
596.992004,778.062500
596.992004,778.777344
599.104004,779.800781
599.039978,781.273438
596.992004,778.214844
596.992004,778.437500
598.016052,778.847656
598.016052,780.750000
600.063965,780.808594
599.039978,779.980469
598.016052,779.929688
598.016052,778.617188
598.016052,778.316406
599.039978,780.207031
599.039978,778.875000
599.039978,780.347656
596.992004,778.628906
598.016052,778.925781
598.016052,778.027344
599.039978,781.511719
599.039978,779.765625
598.079956,779.917969
598.016052,778.656250
596.992004,779.539062
598.016052,779.648438
599.039978,781.292969
596.992004,778.898438
600.063965,782.632812
598.016052,778.343750
598.016052,780.062500
599.039978,779.796875
596.992004,779.738281
598.016052,779.546875
599.039978,778.765625
598.016052,779.308594
598.016052,780.257812
598.016052,779.226562
598.016052,779.750000
598.016052,778.269531
598.016052,780.859375
596.992004,777.773438
596.992004,778.207031
598.016052,778.503906
598.016052,779.816406
597.151978,779.164062
595.968018,777.164062
598.016052,778.406250
596.992004,779.375000
598.016052,777.601562
598.016052,779.187500
598.016052,778.175781
599.039978,781.621094
596.992004,778.343750
599.039978,780.199219
599.039978,778.687500
598.016052,780.820312
598.016052,779.218750
599.039978,779.585938
598.016052,778.847656
595.968018,779.246094
598.016052,779.667969
598.016052,778.164062
599.039978,779.359375
599.039978,780.804688
600.063965,781.308594
596.992004,779.699219
599.039978,778.804688
596.992004,779.261719
598.016052,779.207031
598.016052,778.105469
600.063965,781.238281
598.016052,781.179688
595.968018,776.394531
598.016052,778.464844
596.992004,778.609375
598.047974,779.847656
598.016052,778.316406
599.039978,779.144531
598.016052,779.308594
596.992004,780.230469
598.112000,778.839844
599.039978,779.687500
599.039978,780.648438
598.016052,779.675781
597.087952,778.500000
598.016052,778.925781
598.016052,778.925781
598.016052,779.507812
598.016052,778.585938
598.016052,779.308594
598.016052,778.898438
598.016052,780.457031
598.016052,778.757812
598.016052,778.507812
598.016052,777.746094
598.016052,780.769531
598.016052,778.218750
598.016052,778.144531
599.039978,779.250000
598.016052,780.320312
598.016052,779.398438
596.992004,777.753906
599.039978,780.269531
599.039978,781.417969
596.992004,778.523438
596.992004,777.121094
596.992004,777.777344
598.016052,779.660156
596.992004,777.265625
598.016052,778.500000
598.016052,778.285156
598.016052,780.250000
596.992004,777.484375
598.016052,778.457031
598.016052,779.460938
596.992004,778.789062
598.016052,780.210938
598.016052,779.339844
598.016052,777.644531
598.016052,780.789062
599.039978,779.480469
598.016052,779.308594
599.039978,778.714844
598.016052,779.875000
598.016052,778.917969
596.000000,777.867188
595.968018,777.566406
599.039978,780.917969
596.992004,777.625000
599.039978,779.140625
598.016052,778.578125
598.016052,780.460938
596.992004,778.179688
598.016052,779.027344
598.016052,778.824219
599.039978,780.300781
598.016052,777.574219
598.016052,778.589844
596.992004,777.273438
598.016052,777.386719
598.016052,778.125000
596.992004,778.343750
597.151978,778.636719
599.039978,781.242188
596.992004,777.316406
596.992004,778.285156
598.016052,778.925781
597.119995,779.429688
598.016052,779.347656
598.016052,778.867188
598.016052,778.425781
598.016052,779.128906
599.039978,779.757812
598.016052,778.648438
596.992004,778.074219
596.992004,779.519531
598.016052,778.234375
595.968018,777.183594
598.016052,779.777344
598.016052,779.898438
596.992004,778.023438
599.039978,779.449219
598.016052,778.406250
598.016052,781.312500
596.992004,779.125000
598.016052,778.996094
598.016052,778.707031
598.016052,779.367188
596.992004,777.062500
598.016052,778.304688
599.039978,780.007812
596.992004,779.128906
598.016052,779.269531
598.016052,768.921875
599.039978,779.718750
598.016052,779.136719
596.992004,778.539062
596.992004,777.605469
599.039978,780.070312
598.016052,780.441406
598.016052,778.980469
599.039978,778.437500
598.016052,777.933594
599.039978,782.230469
599.039978,779.269531
598.016052,778.968750
598.016052,777.753906
596.992004,779.707031
599.039978,779.078125
599.039978,779.988281
599.039978,779.648438
596.992004,778.804688
598.016052,778.238281
599.039978,779.988281
598.016052,778.269531
598.016052,780.039062
598.016052,779.285156
598.016052,779.097656
599.039978,779.437500
598.016052,779.640625
598.016052,778.476562
598.079956,779.117188
598.016052,779.257812
598.016052,779.726562
599.039978,779.531250
598.016052,778.035156
599.039978,779.019531
599.039978,781.359375
599.039978,779.597656
599.039978,781.031250
598.016052,778.468750
596.992004,778.718750
596.992004,777.648438
596.992004,778.777344
599.039978,780.140625
596.992004,779.625000
596.992004,776.937500
598.016052,778.488281
596.992004,777.921875
599.039978,780.367188
599.039978,779.296875
596.992004,778.265625
598.112000,778.835938
598.016052,779.847656
599.039978,779.628906
596.992004,778.437500
598.016052,779.125000
598.016052,780.781250
599.039978,779.597656
598.016052,778.628906
599.039978,779.269531
599.039978,780.980469
596.992004,777.718750
598.016052,778.355469
598.016052,778.406250
598.016052,779.851562
598.016052,778.066406
597.119995,778.968750
598.016052,778.867188
598.016052,779.910156
596.992004,777.777344
598.016052,778.382812
598.016052,778.386719
599.039978,781.019531
599.039978,779.167969
598.016052,778.976562
596.992004,777.777344
598.112000,779.949219
598.016052,779.656250
599.039978,780.289062
599.039978,779.316406
598.079956,779.988281
599.039978,779.308594
598.016052,778.898438
598.016052,779.175781
598.016052,780.242188
599.039978,779.093750
598.016052,780.019531
598.016052,778.289062
595.968018,777.625000
599.039978,780.390625
596.992004,778.605469
598.016052,778.605469
596.992004,778.824219
599.039978,778.777344
599.039978,778.367188
596.992004,778.894531
596.992004,779.121094
598.016052,778.097656
599.039978,780.527344
598.016052,778.128906
598.016052,779.367188
596.992004,778.105469
599.039978,779.234375
598.016052,778.328125
598.016052,780.238281
599.039978,779.269531
598.016052,778.445312
596.992004,777.996094
599.039978,782.000000
599.039978,779.519531
598.016052,778.156250
596.992004,779.527344
599.039978,781.019531
598.143982,779.250000
596.992004,778.375000
599.039978,780.269531
599.039978,780.453125
596.992004,777.828125
596.992004,777.511719
598.016052,778.957031
598.016052,780.167969
598.016052,778.976562
599.168030,779.941406
599.039978,779.996094
598.016052,779.347656
598.016052,778.437500
598.016052,778.957031
599.039978,779.648438
598.016052,780.339844
598.016052,778.878906
598.016052,779.960938
596.992004,778.007812
596.992004,778.707031
598.016052,777.796875
596.992004,777.937500
599.039978,779.679688
597.151978,779.257812
599.104004,780.898438
597.151978,778.488281
596.992004,778.246094
598.016052,780.800781
595.968018,777.687500
599.039978,779.136719
595.968018,777.808594
596.992004,778.714844
596.992004,778.167969
598.016052,778.375000
598.016052,778.894531
598.016052,779.980469
600.063965,781.019531
599.039978,779.867188
598.016052,778.296875
599.039978,780.921875
599.039978,779.410156
596.992004,778.136719
598.016052,777.996094
598.016052,780.378906
596.992004,777.257812
598.176025,780.179688
596.992004,778.265625
598.016052,779.199219
598.016052,778.675781
598.016052,778.769531
599.039978,778.476562
599.039978,780.589844
596.992004,778.996094
596.992004,779.316406
598.016052,776.253906
598.016052,779.761719
598.016052,779.347656
598.016052,778.687500
598.016052,778.398438
598.016052,779.355469
598.016052,779.476562
598.016052,778.398438
598.112000,779.687500
598.016052,779.878906
596.992004,778.429688
596.992004,777.187500
598.016052,778.488281
598.016052,779.027344
598.016052,779.179688
599.039978,778.425781
598.016052,778.808594
597.055969,779.218750
596.992004,777.777344
598.016052,778.015625
597.119995,778.609375
600.063965,773.679688
598.016052,777.824219
598.016052,779.378906
598.016052,778.488281
596.992004,778.855469
598.016052,778.058594
599.039978,779.679688
598.016052,780.191406
598.016052,779.476562
598.016052,778.488281
598.016052,778.097656
598.016052,779.226562
599.039978,780.710938
598.016052,778.726562
598.016052,778.386719
598.016052,779.039062
598.016052,780.488281
598.016052,777.605469
598.016052,778.386719
598.016052,779.148438
598.016052,780.839844
598.016052,778.464844
598.016052,778.816406
596.992004,777.601562
598.016052,780.027344
598.016052,779.167969
599.039978,780.457031
598.016052,778.406250
598.016052,780.031250
598.016052,779.839844
598.016052,778.195312
598.016052,778.699219
598.079956,780.320312
598.016052,778.304688
599.039978,779.707031
596.992004,778.574219
598.016052,780.773438
599.039978,779.410156
598.016052,778.343750
596.992004,777.785156
597.024048,779.125000
598.016052,779.628906
598.016052,777.777344
596.992004,777.695312
596.992004,779.386719
598.016052,779.789062
596.992004,777.445312
598.016052,779.378906
599.039978,780.277344
598.016052,779.230469
598.016052,778.585938
596.992004,777.488281
599.039978,781.589844
598.016052,779.667969
597.151978,778.156250
598.016052,778.410156
598.016052,779.277344
596.992004,777.457031
599.039978,779.949219
599.039978,779.097656
598.016052,779.628906
600.063965,781.300781
598.016052,778.296875
599.039978,779.929688
596.992004,779.769531
598.016052,779.867188
598.016052,778.597656
598.016052,778.687500
596.992004,778.636719
598.016052,778.132812
599.039978,778.726562
598.016052,778.707031
596.992004,779.800781
598.016052,777.292969
598.079956,779.140625
596.992004,778.609375
596.992004,779.617188
598.016052,779.417969
599.039978,778.445312
598.016052,779.007812
599.039978,781.039062
596.992004,778.468750
599.039978,778.894531
598.016052,779.167969
598.016052,780.457031
596.992004,777.503906
597.055969,778.097656
596.992004,778.597656
596.992004,779.285156
598.016052,778.605469
598.016052,778.718750
598.016052,779.507812
599.039978,780.210938
597.119995,779.496094
596.992004,778.183594
598.016052,778.656250
596.992004,779.640625
595.968018,776.496094
598.016052,778.757812
598.016052,777.687500
597.024048,779.929688
598.016052,779.238281
597.055969,779.078125
598.016052,779.449219
599.039978,781.328125
598.016052,778.484375
598.016052,777.542969
596.992004,778.187500
598.016052,779.328125
599.071960,780.410156
599.039978,778.695312
596.992004,777.937500
599.039978,779.539062
598.079956,778.375000
598.016052,778.886719
596.992004,777.976562
596.992004,778.617188
596.992004,777.562500
596.992004,777.628906
598.016052,778.835938
598.016052,780.371094
599.135986,779.878906
597.055969,778.656250
598.016052,778.230469
598.016052,779.441406
599.071960,779.925781
596.992004,778.117188
598.016052,778.386719
598.016052,780.269531
598.016052,778.625000
598.016052,779.097656
596.992004,777.144531
598.016052,779.910156
598.016052,777.632812
598.016052,779.281250
598.016052,778.664062
598.016052,779.386719
596.992004,777.367188
598.016052,778.707031
598.016052,778.757812
596.992004,779.179688
598.016052,778.488281
598.016052,778.324219
599.039978,778.925781
598.016052,779.609375
599.039978,780.410156
596.992004,777.707031
598.016052,778.968750
598.016052,779.417969
598.016052,778.808594
598.079956,778.816406
599.039978,779.156250
598.016052,780.238281
596.992004,778.527344
598.016052,777.914062
598.016052,778.285156
596.992004,779.371094
596.992004,778.988281
598.016052,779.246094
596.992004,777.796875
598.016052,780.519531
599.039978,780.277344
598.016052,778.957031
599.039978,778.457031
598.016052,780.007812
599.039978,779.628906
596.992004,777.984375
596.992004,777.546875
599.039978,780.199219
598.047974,778.968750
599.039978,779.636719
596.992004,778.500000
596.992004,780.621094
598.016052,778.644531
598.016052,779.539062
598.016052,778.968750
596.992004,778.175781
596.992004,778.246094
599.039978,778.839844
598.016052,778.425781
598.016052,781.300781
597.055969,779.007812
598.016052,778.085938
596.992004,777.316406
598.016052,780.167969
598.016052,778.437500
599.039978,762.164062
599.039978,780.160156
599.039978,780.718750
598.016052,779.464844
598.016052,778.617188
598.016052,777.546875
598.016052,780.429688
598.112000,779.589844
598.079956,778.707031
598.016052,777.996094
598.016052,779.621094
598.016052,779.039062
596.992004,777.417969
598.016052,778.789062
598.016052,779.898438
598.016052,778.406250
598.016052,779.218750
596.992004,777.996094
597.119995,779.968750
596.032043,776.230469
598.016052,778.785156
596.992004,778.476562
598.016052,779.996094
599.039978,779.902344
599.039978,779.625000
599.039978,778.546875
598.016052,781.261719
596.992004,777.074219
598.016052,778.917969
597.055969,778.835938
598.016052,778.726562
598.016052,779.417969
596.992004,777.386719
598.016052,778.308594
596.992004,780.031250
598.016052,778.304688
598.016052,777.574219
598.016052,778.476562
598.016052,780.507812
598.016052,779.488281
598.016052,778.304688
598.016052,778.039062
598.016052,779.339844
598.016052,778.335938
598.016052,778.859375
596.992004,778.312500
598.016052,780.148438
598.016052,778.269531
598.016052,778.625000
598.016052,778.457031
596.992004,778.828125
598.016052,778.765625
596.992004,778.750000
596.992004,777.937500
600.063965,781.000000
596.992004,778.507812
598.016052,779.105469
596.992004,778.937500
598.016052,780.187500
598.016052,778.945312
596.992004,777.656250
599.039978,779.347656
596.992004,778.925781
599.039978,779.066406
598.016052,778.746094
596.992004,777.507812
596.992004,778.828125
599.039978,779.949219
598.176025,778.976562
598.016052,778.597656
599.039978,781.042969
599.039978,778.699219
599.039978,779.417969
598.016052,778.769531
596.992004,778.828125
599.039978,780.308594
596.992004,777.578125
596.992004,777.843750
598.016052,779.347656
599.039978,779.128906
596.992004,778.238281
596.992004,777.976562
598.016052,780.328125
599.039978,778.187500
598.016052,778.828125
596.992004,777.343750
598.016052,780.429688
599.039978,779.578125
598.016052,778.714844
596.992004,777.656250
598.016052,780.601562
598.016052,778.316406
598.016052,778.636719
599.039978,780.468750
596.992004,779.578125
598.016052,779.417969
596.992004,778.386719
598.016052,778.769531
598.016052,779.296875
598.016052,778.828125
598.112000,779.187500
598.016052,778.687500
599.039978,780.960938
598.016052,778.886719
598.047974,777.976562
599.039978,779.468750
597.024048,778.644531
598.016052,776.992188
599.039978,778.957031
598.016052,779.558594
596.992004,779.949219
596.992004,778.988281
599.039978,778.917969
596.992004,777.957031
598.016052,780.277344
596.992004,778.488281
598.016052,778.988281
596.032043,776.875000
599.039978,781.410156
598.016052,778.855469
598.016052,778.988281
596.992004,778.046875
598.016052,779.539062
596.992004,778.039062
599.039978,780.558594
599.039978,778.898438
598.016052,781.171875
599.039978,779.089844
599.039978,780.078125
598.016052,778.945312
598.016052,780.820312
596.992004,778.269531
598.016052,778.898438
598.016052,778.937500
598.016052,780.949219
599.039978,779.539062
599.039978,779.597656
598.016052,778.968750
599.039978,781.343750
598.016052,778.566406
599.039978,779.699219
598.016052,778.437500
598.016052,779.457031
596.992004,777.433594
595.968018,776.984375
596.992004,778.496094
596.992004,779.308594
598.016052,778.636719
598.016052,779.234375
599.039978,778.488281
598.016052,780.519531
599.039978,779.097656
596.992004,778.074219
596.992004,777.578125
598.016052,780.320312
596.992004,777.882812
599.039978,781.152344
598.016052,779.289062
598.016052,780.640625
598.016052,779.175781
599.039978,779.750000
599.039978,779.539062
596.992004,778.867188
599.039978,779.187500
598.016052,778.718750
599.039978,779.609375
598.016052,779.949219
599.168030,779.527344
597.119995,778.214844
597.024048,778.335938
598.016052,780.101562
598.016052,778.746094
597.055969,778.296875
598.016052,779.085938
598.016052,779.667969
598.016052,779.578125
598.016052,779.207031
598.016052,778.695312
596.992004,778.656250
598.112000,779.699219
598.016052,778.207031
598.016052,778.566406
596.992004,778.957031
598.016052,778.125000
598.016052,779.328125
598.016052,778.605469
596.992004,766.289062
599.039978,778.707031
598.016052,778.886719
598.016052,778.128906
598.016052,780.390625
597.055969,778.925781
598.016052,778.105469
598.016052,778.296875
598.016052,779.957031
596.992004,778.187500
598.016052,779.296875
596.992004,777.785156
597.119995,779.878906
598.016052,779.417969
598.016052,779.117188
597.024048,778.066406
597.024048,779.718750
598.016052,778.367188
596.992004,778.425781
598.016052,778.738281
598.016052,780.378906
598.016052,778.679688
598.016052,778.609375
598.016052,777.632812
596.992004,779.007812
598.047974,778.929688
598.016052,779.570312
596.992004,778.816406
598.016052,780.179688
598.016052,778.476562
599.039978,779.199219
598.016052,779.277344
598.079956,779.851562
596.992004,777.796875
598.016052,779.257812
599.039978,777.976562
598.016052,780.320312
598.016052,778.886719
598.016052,778.957031
598.016052,778.398438
598.016052,780.128906
598.016052,779.519531
598.016052,777.335938
599.039978,778.636719
595.968018,778.503906
598.016052,779.128906
598.016052,778.527344
598.016052,778.648438
598.016052,779.820312
596.992004,776.824219
598.016052,778.328125
599.039978,778.093750
598.016052,780.000000
598.016052,779.679688
598.016052,778.878906
596.992004,778.664062
598.016052,781.128906
600.063965,780.519531
598.016052,778.628906
598.016052,778.847656
598.016052,778.433594
599.039978,779.531250
598.016052,778.355469
599.039978,778.667969
600.063965,781.824219
598.016052,778.914062
597.119995,778.148438
599.039978,779.257812
599.039978,781.222656
598.016052,778.667969
598.016052,779.449219
598.047974,779.578125
598.016052,779.429688
598.016052,778.804688
596.992004,777.894531
598.016052,779.437500
598.016052,780.558594
598.016052,778.015625
596.992004,777.925781
599.039978,780.468750
599.039978,780.781250
599.039978,780.148438
596.992004,777.964844
598.016052,778.765625
599.039978,780.097656
598.047974,778.816406
598.016052,778.226562
598.016052,779.339844
596.992004,776.457031
598.079956,778.957031
599.039978,780.390625
598.016052,778.894531
596.992004,779.335938
598.016052,778.335938
598.016052,778.367188
599.039978,779.578125
598.016052,780.019531
598.016052,779.156250
598.016052,778.468750
596.992004,777.492188
599.039978,779.929688
598.016052,777.671875
598.016052,778.675781
596.992004,777.582031
599.104004,781.343750
596.992004,777.675781
596.992004,776.761719
599.039978,778.988281
598.016052,778.726562
598.016052,779.449219
598.016052,779.265625
598.016052,776.804688
596.992004,778.968750
596.992004,777.695312
598.016052,778.386719
596.992004,777.554688
596.992004,779.320312
598.016052,778.714844
598.016052,779.394531
598.016052,778.925781
596.992004,779.000000
598.016052,778.125000
598.016052,778.757812
598.016052,779.210938
598.016052,778.964844
598.016052,779.335938
599.039978,777.562500
595.968018,777.515625
598.016052,781.160156
598.112000,779.085938
598.016052,777.855469
599.039978,779.679688
599.039978,780.460938
598.016052,778.007812
598.016052,779.359375
598.016052,779.902344
598.016052,780.289062
598.016052,778.429688
596.992004,777.656250
599.039978,780.187500
598.016052,779.347656
598.016052,779.199219
598.016052,777.906250
598.016052,778.976562
597.087952,780.246094
596.992004,777.835938
599.039978,779.359375
599.039978,780.097656
599.039978,780.589844
599.039978,779.417969
599.039978,779.628906
596.992004,778.273438
600.063965,780.738281
596.992004,778.605469
599.039978,778.687500
596.992004,778.535156
598.016052,780.917969
598.016052,779.097656
598.016052,778.746094
599.039978,779.816406
599.039978,780.988281
598.016052,778.648438
598.016052,777.546875
596.000000,776.386719
596.992004,779.628906
596.992004,777.707031
598.016052,779.640625
599.039978,779.511719
599.039978,779.976562
596.992004,777.937500
598.016052,778.789062
599.039978,779.527344
